GameID,BoardSize,PlayerX,PlayerX_Runtime,PlayerO,PlayerO_RuntimeWinner,NumTurns,TotalRunTimeSec
93,4x4,GeminiAI,16.233159,ExpectiminimaxAI, 1.416198,Draw,16,17.652740
94,4x4,MinimaxAI,0.265698,AlphaBetaAI, 0.148956,Draw,16,0.414654
95,4x4,MinimaxAI,0.274915,ExpectiminimaxAI, 1.904289,Draw,16,2.179204
96,4x4,AlphaBetaAI,0.266757,MinimaxAI, 0.239417,Draw,16,0.506173
97,4x4,ExpectiminimaxAI,2.613717,MinimaxAI, 0.235244,Draw,16,2.849963
98,4x4,MinimaxAI,0.246255,MinimaxAI, 0.202522,Draw,16,0.448777
99,4x4,AlphaBetaAI,0.190885,AlphaBetaAI, 0.164402,Draw,16,0.355287
100,4x4,ExpectiminimaxAI,2.864800,ExpectiminimaxAI, 2.338902,Draw,16,5.203702
101,5x5,GeminiAI,34.895909,MinimaxAI, 1.841459,O,20,36.737368
102,5x5,GeminiAI,32.420115,AlphaBetaAI, 1.573211,Draw,25,33.993326
103,5x5,GeminiAI,30.424601,ExpectiminimaxAI, 7.601694,Draw,25,38.026295
104,5x5,MinimaxAI,1.973364,AlphaBetaAI, 1.148458,Draw,25,3.122908
105,5x5,MinimaxAI,1.895518,ExpectiminimaxAI, 7.615546,Draw,25,9.512272
106,5x5,AlphaBetaAI,1.596386,MinimaxAI, 1.498446,Draw,25,3.094833
107,5x5,ExpectiminimaxAI,16.532462,MinimaxAI, 1.395608,Draw,25,17.928069
108,5x5,MinimaxAI,1.713612,MinimaxAI, 1.665692,Draw,25,3.379303
109,5x5,AlphaBetaAI,1.469514,AlphaBetaAI, 1.235462,Draw,25,2.705987
110,5x5,ExpectiminimaxAI,14.293557,ExpectiminimaxAI, 7.175291,Draw,25,21.468848
111,5x5,GeminiAI,35.346325,MinimaxAI, 1.600005,Draw,25,36.947338
112,5x5,GeminiAI,21.181719,AlphaBetaAI, 0.917039,O,24,22.099761
113,5x5,GeminiAI,24.085967,ExpectiminimaxAI, 4.215428,X,25,28.301395
114,5x5,MinimaxAI,1.032525,AlphaBetaAI, 0.702701,Draw,25,1.735226
115,5x5,MinimaxAI,1.126538,ExpectiminimaxAI, 4.485133,Draw,25,5.611671
116,5x5,AlphaBetaAI,0.935194,MinimaxAI, 1.027679,Draw,25,1.962874
117,5x5,ExpectiminimaxAI,10.584853,MinimaxAI, 0.954926,Draw,25,11.539779
118,5x5,MinimaxAI,1.055203,MinimaxAI, 0.919750,Draw,25,1.974953
119,5x5,AlphaBetaAI,0.863728,AlphaBetaAI, 0.713648,Draw,25,1.577375
120,5x5,ExpectiminimaxAI,9.259349,ExpectiminimaxAI, 4.475593,Draw,25,13.734942
121,5x5,GeminiAI,35.726347,MinimaxAI, 0.937314,O,24,36.663661
122,5x5,GeminiAI,27.196071,AlphaBetaAI, 0.733239,Draw,25,27.929310
123,5x5,GeminiAI,24.915161,ExpectiminimaxAI, 4.269744,Draw,25,29.184905
124,5x5,MinimaxAI,1.025632,AlphaBetaAI, 0.680105,Draw,25,1.706068
125,5x5,MinimaxAI,1.036921,ExpectiminimaxAI, 4.420194,Draw,25,5.458255
126,5x5,AlphaBetaAI,0.841182,MinimaxAI, 0.886455,Draw,25,1.727636
127,5x5,ExpectiminimaxAI,10.274989,MinimaxAI, 0.979466,Draw,25,11.254456
128,5x5,MinimaxAI,1.066092,MinimaxAI, 0.984800,Draw,25,2.050891
129,5x5,AlphaBetaAI,0.868187,AlphaBetaAI, 0.721674,Draw,25,1.589861
130,5x5,ExpectiminimaxAI,9.133212,ExpectiminimaxAI, 4.499205,Draw,25,13.632417
131,5x5,GeminiAI,19.823903,MinimaxAI, 0.899376,Draw,25,20.723280
132,5x5,GeminiAI,33.763329,AlphaBetaAI, 0.746665,O,14,34.509994
133,5x5,GeminiAI,17.057915,ExpectiminimaxAI, 4.973094,X,21,22.032006
134,5x5,MinimaxAI,1.239607,AlphaBetaAI, 0.832744,Draw,25,2.072351
135,5x5,MinimaxAI,1.176003,ExpectiminimaxAI, 4.897265,Draw,25,6.073268
136,5x5,AlphaBetaAI,0.963867,MinimaxAI, 1.034711,Draw,25,1.998579
137,5x5,ExpectiminimaxAI,10.978773,MinimaxAI, 1.008384,Draw,25,11.988157
138,5x5,MinimaxAI,1.247846,MinimaxAI, 1.068159,Draw,25,2.316006
139,5x5,AlphaBetaAI,0.971652,AlphaBetaAI, 0.830709,Draw,25,1.803424
140,5x5,ExpectiminimaxAI,10.097582,ExpectiminimaxAI, 4.900071,Draw,25,14.997653
141,5x5,GeminiAI,25.999591,MinimaxAI, 1.002784,O,16,27.002375
142,5x5,GeminiAI,25.443729,AlphaBetaAI, 0.886666,Draw,25,26.330395
143,5x5,GeminiAI,13.183334,ExpectiminimaxAI, 6.513560,Draw,25,19.696894
144,5x5,MinimaxAI,1.756322,AlphaBetaAI, 1.094896,Draw,25,2.851218
145,5x5,MinimaxAI,1.601267,ExpectiminimaxAI, 5.984081,Draw,25,7.586350
146,5x5,AlphaBetaAI,1.092186,MinimaxAI, 1.250695,Draw,25,2.342881
147,5x5,ExpectiminimaxAI,11.117533,MinimaxAI, 0.986571,Draw,25,12.104104
148,5x5,MinimaxAI,1.226410,MinimaxAI, 1.072681,Draw,25,2.300089
149,5x5,AlphaBetaAI,1.014028,AlphaBetaAI, 0.832780,Draw,25,1.846807
150,5x5,ExpectiminimaxAI,10.358884,ExpectiminimaxAI, 5.049887,Draw,25,15.408771
151,6x6,GeminiAI,57.434279,MinimaxAI, 5.571669,Draw,36,63.006327
152,6x6,GeminiAI,62.560428,AlphaBetaAI, 4.489396,Draw,36,67.052708
153,6x6,GeminiAI,29.151377,ExpectiminimaxAI, 23.702752,Draw,36,52.854129
154,6x6,MinimaxAI,5.982095,AlphaBetaAI, 4.238622,Draw,36,10.220716
155,6x6,MinimaxAI,6.047752,ExpectiminimaxAI, 23.999860,Draw,36,30.047612
156,6x6,AlphaBetaAI,5.137725,MinimaxAI, 5.904013,Draw,36,11.043047
157,6x6,ExpectiminimaxAI,77.240450,MinimaxAI, 7.482676,Draw,36,84.723126
158,6x6,MinimaxAI,6.075228,MinimaxAI, 5.512392,Draw,36,11.587620
159,6x6,AlphaBetaAI,4.995230,AlphaBetaAI, 4.373353,Draw,36,9.369589
160,6x6,ExpectiminimaxAI,57.149527,ExpectiminimaxAI, 24.848838,X,27,81.998868
161,6x6,GeminiAI,66.130081,MinimaxAI, 5.591131,Draw,36,71.725127
162,6x6,GeminiAI,49.192899,AlphaBetaAI, 4.391749,Draw,36,53.584648
163,6x6,GeminiAI,18.564323,ExpectiminimaxAI, 26.382952,X,29,44.948402
164,6x6,MinimaxAI,6.029476,AlphaBetaAI, 4.553241,Draw,36,10.582718
165,6x6,MinimaxAI,6.255205,ExpectiminimaxAI, 24.411192,Draw,36,30.666397
166,6x6,AlphaBetaAI,5.023038,MinimaxAI, 5.583108,Draw,36,10.606146
167,6x6,ExpectiminimaxAI,53.939669,MinimaxAI, 5.804370,Draw,36,59.745036
168,6x6,MinimaxAI,5.865797,MinimaxAI, 5.304725,Draw,36,11.170521
169,6x6,AlphaBetaAI,4.617055,AlphaBetaAI, 4.146328,Draw,36,8.763383
170,6x6,ExpectiminimaxAI,51.326685,ExpectiminimaxAI, 22.848439,Draw,36,74.175123
171,6x6,GeminiAI,74.727947,MinimaxAI, 4.932612,O,34,79.660558
172,6x6,GeminiAI,36.855300,AlphaBetaAI, 4.310677,Draw,36,41.170159
173,6x6,GeminiAI,10.912652,ExpectiminimaxAI, 26.957100,X,19,37.869752
174,6x6,MinimaxAI,6.063360,AlphaBetaAI, 4.444886,Draw,36,10.508246
175,6x6,MinimaxAI,6.410165,ExpectiminimaxAI, 24.611994,Draw,36,31.022159
176,6x6,AlphaBetaAI,5.056984,MinimaxAI, 5.743222,Draw,36,10.800206
177,6x6,ExpectiminimaxAI,56.967176,MinimaxAI, 5.799954,Draw,36,62.768130
178,6x6,MinimaxAI,5.990734,MinimaxAI, 5.418398,Draw,36,11.410236
179,6x6,AlphaBetaAI,4.671056,AlphaBetaAI, 4.084055,Draw,36,8.755111
180,6x6,ExpectiminimaxAI,52.670579,ExpectiminimaxAI, 23.366133,Draw,36,76.036712
181,6x6,GeminiAI,29.792673,MinimaxAI, 5.608120,Draw,36,35.400794
182,6x6,GeminiAI,16.294078,AlphaBetaAI, 4.382630,Draw,36,20.676708
183,6x6,GeminiAI,26.610948,ExpectiminimaxAI, 22.522951,Draw,36,49.133898
184,6x6,MinimaxAI,5.573132,AlphaBetaAI, 4.051344,Draw,36,9.624476
185,6x6,MinimaxAI,5.657651,ExpectiminimaxAI, 22.736142,Draw,36,28.393793
186,6x6,AlphaBetaAI,5.706399,MinimaxAI, 6.193476,Draw,36,11.899875
187,6x6,ExpectiminimaxAI,59.843475,MinimaxAI, 5.908480,Draw,36,65.753041
188,6x6,MinimaxAI,5.923223,MinimaxAI, 5.316209,Draw,36,11.239432
189,6x6,AlphaBetaAI,4.947037,AlphaBetaAI, 4.439966,Draw,36,9.388007
190,6x6,ExpectiminimaxAI,52.439747,ExpectiminimaxAI, 23.457953,Draw,36,75.897700
191,6x6,GeminiAI,33.967919,MinimaxAI, 5.118335,Draw,36,39.086621
192,6x6,GeminiAI,34.569562,AlphaBetaAI, 4.114991,Draw,36,38.686454
193,6x6,GeminiAI,22.851341,ExpectiminimaxAI, 20.820709,O,20,43.672050
194,6x6,MinimaxAI,6.171612,AlphaBetaAI, 4.367856,Draw,36,10.539468
195,6x6,MinimaxAI,6.412244,ExpectiminimaxAI, 25.982315,Draw,36,32.394558
196,6x6,AlphaBetaAI,5.105181,MinimaxAI, 5.538877,Draw,36,10.645066
197,6x6,ExpectiminimaxAI,56.740717,MinimaxAI, 5.827020,Draw,36,62.568735
198,6x6,MinimaxAI,6.528966,MinimaxAI, 5.830043,Draw,36,12.359009
199,6x6,AlphaBetaAI,5.143611,AlphaBetaAI, 4.505591,Draw,36,9.650174
200,6x6,ExpectiminimaxAI,58.459892,ExpectiminimaxAI, 26.141185,Draw,36,84.601077
